Name,Date,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
Segment:GL,4/9/2009,44.3625,44.7894,45.8709,47.3174,51.6513,58.4471,60.7634,63.6137,65.4047,66.1308,66.2381,65.4354,64.8376,63.8046,61.5549,59.579,57.847,56.8068,56.6358,55.8642,51.7814,47.5133,44.7018,44.7018
Segment:GL,4/10/2009,42.4403,42.5754,43.3064,43.8586,47.3463,52.9028,54.3369,57.2434,59.5404,60.165,60.5159,61.2684,60.6384,59.5884,59.0683,56.7225,55.6421,54.7489,54.3378,54.2174,51.0417,47.0272,45.0364,45.0364
Segment:GL,4/11/2009,42.0705,40.7695,40.6771,40.234,40.8845,43.7959,45.0189,46.7154,49.7617,51.7245,51.3455,51.737,50.2039,49.8422,49.3823,49.6583,49.7493,49.4526,50.8007,51.9441,50.003,47.7774,46.1168,46.1168
Segment:GL,4/12/2009,43.9608,43.2285,43.1992,43.6681,44.5718,46.7224,46.5574,48.1918,49.3553,50.2617,49.1742,48.6492,48.0744,46.5389,45.1335,44.0404,43.4348,43.3575,43.441,45.449,45.0233,44.5522,44.0775,44.0775
Segment:GL,4/13/2009,43.5173,43.6489,45.3633,47.5495,52.1685,58.1004,60.7536,63.2914,65.0826,65.0774,64.5685,64.2141,64.5044,62.5772,60.1337,58.6565,57.5717,57.1645,57.8843,56.7503,53.8777,50.531,47.3367,47.3367
Segment:GL,4/14/2009,44.5528,44.1683,45.2323,46.0088,50.0333,57.2799,63.2546,69.4783,73.0692,74.468,73.2987,73.6905,73.3093,72.3554,68.8145,66.3352,63.2884,62.1544,62.0808,60.1834,55.6092,51.8965,48.5755,48.5755
Segment:GL,4/15/2009,45.4582,45.248,46.166,47.1412,51.1418,59.0411,66.0384,72.0978,75.1993,75.4041,75.1955,75.6303,75.9664,75.0703,71.1247,70.0946,66.9894,64.7259,63.8259,62.7913,58.0366,54.2835,50.3558,50.3558
Segment:GL,4/16/2009,47.2555,47.2238,48.0477,49.5189,54.2694,61.4603,67.6429,71.1378,73.4569,73.2292,72.4578,71.9513,72.0206,69.7496,67.1923,63.9788,61.5286,59.0955,57.6345,56.8033,53.1151,48.9973,45.6436,45.6436
Segment:GL,4/17/2009,43.6356,44.2835,44.175,45.5813,50.2283,57.1273,61.9821,65.6982,69.5945,71.5969,71.5871,70.957,70.3674,68.5384,65.2171,63.2893,60.3617,57.4789,56.317,56.0624,52.5417,47.6798,44.7062,44.7062
Segment:GL,4/18/2009,42.1632,41.5206,40.8749,41.2294,42.1268,44.4867,45.1783,47.0491,50.0641,51.5275,52.8085,53.5499,53.7874,53.415,53.239,53.6965,53.7996,52.8454,52.5496,53.8495,50.1688,46.8424,44.2627,44.2627
Segment:GL,4/19/2009,40.7413,40.325,40.046,39.2195,40.0996,41.5226,42.7199,45.0661,47.9352,50.3246,51.6771,52.4106,52.093,50.9424,49.7418,48.9572,48.3805,47.6858,46.4607,45.3178,43.8707,42.8224,41.8832,41.8832
Segment:GL,4/20/2009,39.9115,39.9012,40.9595,43.0164,46.7716,54.6876,63.3876,70.2551,75.2446,75.4983,75.5119,74.8712,74.7791,73.1352,69.4531,65.8598,63.5549,61.2369,60.3414,58.7805,53.4774,49.6554,46.2642,46.2642
Segment:GL,4/21/2009,43.0628,42.542,42.8712,44.1338,48.9565,56.3847,63.3474,69.4278,72.7306,73.0504,73.2328,74.3126,73.1171,71.8007,68.1879,65.589,62.8338,60.5491,59.3527,57.0831,52.5859,48.4061,44.6526,44.6526
Segment:GL,4/22/2009,41.2626,40.8534,41.5852,43.3956,47.5434,54.7318,63.1109,70.1167,74.86,75.1711,75.1641,74.7025,73.6597,72.1854,67.9922,64.2227,61.5741,58.9381,57.5031,58.0576,53.9441,50.2536,46.4711,46.4711
Segment:GL,4/23/2009,42.4445,42.3199,43.1069,45.163,49.5939,55.8161,62.4587,69.1605,73.322,74.1885,74.3011,73.6564,73.0855,71.6085,68.0585,65.4276,62.9199,59.7459,58.2446,58.2263,53.6208,48.9372,45.3178,45.3178
Segment:GL,4/24/2009,42.433,42.1824,42.1651,44.1154,49.0084,56.308,62.5866,68.1953,71.8387,73.3248,73.6943,73.9322,73.6456,70.5207,66.7359,63.4293,61.4464,58.7464,56.0103,55.889,52.5614,47.6254,44.057,44.057
Segment:GL,4/25/2009,40.4147,39.5151,38.9932,39.1691,40.5937,42.9125,44.3797,46.6077,50.3794,53.0658,54.666,56.4398,58.2251,58.0594,58.1496,58.6137,58.3504,57.9122,57.8111,58.119,54.8265,51.3692,48.7401,48.7401
Segment:GL,4/26/2009,43.6057,42.4452,42.2188,41.6593,41.9896,43.3762,44.8363,48.8463,53.7824,59.3275,61.6232,63.8457,63.9236,63.1649,63.575,63.4577,61.4347,59.3289,55.8606,54.7462,52.1681,49.0481,46.7415,46.7415
Segment:GL,4/27/2009,43.1623,42.9796,43.5091,44.44,49.0298,55.8918,64.9939,74.1479,82.7564,87.4878,90.0759,92.7527,93.7613,94.0391,91.5751,87.2483,83.1673,78.9468,73.8665,70.5275,63.7356,57.5318,52.662,52.662
Segment:GL,4/28/2009,48.2157,47.6057,46.868,47.1837,51.7981,59.2228,67.0644,76.8959,84.7072,87.4408,89.4996,92.3965,95.0762,95.958,92.2334,88.1702,83.5498,77.5883,73.1858,71.0146,63.0691,57.3138,52.5356,52.5356
Segment:GL,4/29/2009,48.1586,47.5438,47.4834,48.1491,51.5421,59.8009,67.6061,73.6576,76.5801,77.7554,76.8137,77.372,75.4914,73.8796,69.5898,66.4426,64.1595,61.9302,60.9885,60.2074,54.2068,49.1103,45.6052,45.6052
Segment:GL,4/30/2009,42.4778,42.9454,42.6927,43.4616,46.1198,53.8201,60.6921,66.607,71.6494,73.6562,75.4066,75.806,75.4093,74.3716,71.6818,68.2073,66.383,64.038,62.2374,61.5474,55.4529,50.6695,46.0676,46.0676
Segment:GL,5/1/2009,44.035,43.1188,42.7525,42.3299,44.5222,48.799,56.5435,63.812,71.2171,76.9178,78.6434,79.7246,80.2874,78.4191,76.8305,73.9193,72.4849,70.9929,68.3539,64.2982,63.3871,58.2226,53.0984,49.1965
Segment:GL,5/2/2009,45.6162,44.7418,44.1517,43.6075,43.2827,44.6898,47.2965,47.8577,49.7164,53.5816,55.5896,55.6331,56.6289,55.6902,55.3217,54.8037,54.8464,54.4733,53.8014,54.7608,54.8838,52.3988,48.6992,46.413
Segment:GL,5/3/2009,43.8176,42.8433,42.5653,42.4266,42.1737,43.3593,45.3428,46.3517,47.9336,50.5403,52.6222,52.539,53.281,52.3983,51.4784,50.4087,50.1198,50.7436,50.1236,49.7635,48.1672,45.834,44.2566,42.3197
Segment:GL,5/4/2009,41.2871,40.8312,40.7975,42.9374,44.7254,49.0052,56.0902,63.6678,70.3748,75.216,76.257,75.6921,76.544,76.0916,74.5015,70.4259,66.3021,63.7298,61.2877,60.354,59.0372,53.8008,49.1008,45.1785
Segment:GL,5/5/2009,43.5192,42.6049,42.4758,42.7886,44.2861,48.7534,55.0664,63.2854,68.897,73.1224,74.3207,74.5923,75.1397,75.2924,74.2197,69.6795,66.0659,63.4955,60.3923,59.4876,57.8185,53.2763,49.2031,45.9133
Segment:GL,5/6/2009,43.2878,42.1461,41.5364,41.8229,43.056,47.4883,53.9544,62.0749,68.768,71.6307,74.0071,74.9611,76.1182,75.9383,74.8612,72.2321,68.2532,64.8516,63.562,62.8671,60.578,55.1703,50.4187,46.3722
Segment:GL,5/7/2009,44.0892,43.5729,43.2772,43.883,45.068,48.5779,55.7176,63.9367,72.1935,77.8052,80.1636,81.2462,82.1693,81.8991,80.2588,78.0795,74.1885,70.6191,66.873,64.8088,64.2369,58.5915,52.5497,47.8142
Segment:GL,5/8/2009,45.5445,44.237,43.8539,43.258,43.9168,47.1245,53.11,62.3509,70.276,77.639,81.5548,81.503,82.5924,82.1432,80.1031,76.4864,72.7705,69.5314,66.5464,63.9627,62.9854,57.8757,52.7891,48.2858
Segment:GL,5/9/2009,45.2284,44.03,43.7924,42.9211,42.973,43.3231,45.0997,47.4548,50.438,55.8225,60.3173,61.3575,63.1444,63.0858,63.9527,65.0082,64.5593,64.7236,63.8661,62.1903,61.7207,57.6929,52.4914,48.5802
Segment:GL,5/10/2009,45.1847,43.393,42.674,42.1165,41.4295,41.4878,42.308,43.6773,46.9777,50.5202,54.1081,55.898,56.4414,56.1932,56.1598,55.0822,54.3358,53.9809,53.1457,49.732,47.7856,45.7902,43.846,42.0105
Segment:GL,5/11/2009,40.8355,39.9692,39.6175,40.4754,42.2662,45.7647,51.6658,59.7623,66.0775,70.6278,71.9398,73.1843,73.6624,73.2271,72.1845,68.8724,66.3743,63.5465,60.8536,59.1372,58.3965,53.0622,48.3093,44.4972
Segment:GL,5/12/2009,42.3141,41.3321,41.1293,41.7475,41.8575,45.1343,50.2588,58.3976,66.1301,70.8307,73.8207,75.4007,76.0654,75.516,74.3535,71.1577,67.6445,65.2395,62.5384,59.4484,58.3743,53.7795,48.3686,43.6443
Segment:GL,5/13/2009,41.7061,40.4701,40.0648,40.329,41.7615,44.9865,51.0854,60.0932,67.8773,72.5033,75.0019,76.7766,77.5145,77.533,77.6866,73.9079,72.301,70.0316,66.2339,62.9708,62.0314,56.5941,50.9604,45.954
Segment:GL,5/14/2009,44.0197,43.2856,43.3215,43.431,44.281,47.9724,55.028,63.7951,71.1191,76.8871,78.1331,79.3693,80.2585,81.2892,79.9109,77.0234,73.9068,71.2204,68.4427,66.3782,64.4438,58.9276,53.0508,48.6721
Segment:GL,5/15/2009,46.6175,45.5466,45.513,44.9899,45.8254,49.4155,57.213,66.094,74.9583,80.1448,83.6324,84.5938,86.759,88.4638,87.4851,84.5056,80.5938,78.1751,75.2802,69.7506,67.9742,63.6911,58.009,54.0308
Segment:GL,5/16/2009,50.2355,48.3935,47.5779,46.7833,46.8451,47.7469,50.2737,51.99,55.0217,59.123,62.7054,62.9418,64.0818,65.7599,65.569,66.8668,67.2485,67.2657,64.964,62.7079,63.9173,60.1967,55.8475,52.2498
Segment:GL,5/17/2009,48.8121,46.8932,46.8967,45.812,46.3516,44.9887,46.7408,47.5593,50.0944,53.2663,54.3896,55.106,54.6286,54.6974,53.7733,52.1423,52.0173,52.0201,51.6397,49.8392,48.6513,46.604,44.6341,42.6968
Segment:GL,5/18/2009,41.3608,40.8928,40.9825,41.6478,43.1565,45.9911,51.6845,59.579,67.5558,71.3448,73.2963,73.5655,72.391,73.3737,73.0381,69.6287,66.4824,63.7996,60.5233,57.7453,57.2386,53.4604,49.3082,45.3808
Segment:GL,5/19/2009,43.0546,42.0861,42.4145,42.7061,43.8062,46.9885,52.1813,59.9942,67.556,71.3095,74.065,73.8304,75.0304,75.2087,75.3192,71.8797,69.2387,65.9464,62.9474,59.1901,57.8074,53.0175,49.4073,45.3571
Segment:GL,5/20/2009,42.3138,41.0091,40.3257,40.3498,41.559,44.4408,50.2375,59.4608,66.0457,72.5993,75.3714,77.6363,79.7362,80.4329,80.4431,77.5031,75.0657,72.1185,69.4484,65.3106,62.5885,57.5369,51.9471,46.5484
Segment:GL,5/21/2009,43.664,42.1,41.9139,41.8406,42.5201,44.5418,51.3233,59.5499,68.0435,74.9152,79.104,81.472,83.3379,84.8753,84.8569,83.5024,80.1081,78.0773,74.1539,69.8536,66.1633,61.0178,54.8816,49.8528
Segment:GL,5/22/2009,46.7059,45.4341,44.7019,44.3797,44.4718,48.3678,54.6796,62.9944,72.0874,79.9049,84.6801,86.7288,89.184,89.9037,88.4335,84.8278,82.3529,78.8074,75.736,70.9501,68.6832,63.4519,58.265,54.051
Segment:GL,5/23/2009,50.312,48.9368,47.2601,46.3457,46.0583,46.0797,47.3295,51.4213,55.3264,60.9689,65.4757,68.3323,70.1241,71.7984,72.9031,73.1157,72.3327,71.413,69.4144,67.5388,66.2653,63.355,58.4325,55.19
Segment:GL,5/24/2009,51.0228,49.1325,48.1949,47.7833,47.3972,48.4627,50.0167,52.5724,56.7448,62.2008,68.9743,71.058,72.2022,73.4097,72.6224,71.1638,69.7601,69.5488,66.657,62.6254,59.4779,57.9136,55.5417,52.5942
Segment:GL,5/25/2009,49.6318,48.8646,48.1603,48.1549,48.3914,50.4411,53.3329,55.7868,58.6788,63.8802,68.2578,71.4304,73.1285,73.6201,72.1404,69.5102,66.425,64.6091,62.0932,59.5484,59.6654,57.3808,54.2325,51.8478
Segment:GL,5/26/2009,50.1049,48.9894,49.0489,49.7262,50.4796,52.7653,60.5638,67.2947,72.9256,76.4165,77.7057,78.1499,77.7795,76.8683,75.3373,71.6504,68.2722,65.5296,62.4197,61.4041,60.4393,56.0435,51.2858,47.8095
Segment:GL,5/27/2009,44.7978,44.3318,44.1842,44.7216,45.2103,48.1073,55.5813,63.5695,70.1949,75.3196,77.6513,77.9618,79.2479,79.6995,79.4578,76.3492,73.4471,70.9167,68.3537,65.16,63.4496,59.3307,53.9949,49.5106
Segment:GL,5/28/2009,46.4715,45.299,45.3479,45.7588,47.4544,50.5469,59.2817,68.3072,76.4213,82.8602,86.9441,89.0116,90.0622,91.3125,90.0293,87.0438,83.967,79.3777,74.8605,71.7309,69.0166,64.4893,58.6586,53.6845
Segment:GL,5/29/2009,50.4914,48.91,48.5649,49.4519,49.4995,53.4358,60.4383,68.233,76.7975,83.0501,85.514,87.956,91.2048,92.9626,90.818,83.4248,79.1749,75.6346,73.0422,69.4826,68.3704,64.0123,57.6209,53.1775
Segment:GL,5/30/2009,49.3626,47.6888,46.7369,45.8808,45.2608,45.6672,47.8233,50.7243,53.445,59.0593,62.6437,63.6367,64.1028,64.2394,64.5615,64.9885,64.6947,64.4118,63.9408,61.8655,61.3715,58.5217,53.4115,50.457
Segment:GL,5/31/2009,47.3734,45.8261,45.8391,45.0724,44.8504,45.3161,46.9887,47.9454,50.4843,54.74,58.8699,61.7986,64.0326,65.1364,65.237,63.8474,64.9185,64.7792,62.0671,57.9796,53.178,51.1912,48.1805,45.8033
Segment:GL,6/1/2009,44.0083,42.6568,42.397,43.4383,46.293,48.5258,54.6163,62.9317,70.4146,76.5334,79.5977,82.0042,82.3046,84.2801,84.8703,80.8221,77.1474,75.6513,72.5392,68.0052,65.4376,60.3823,54.5876,49.822
Segment:GL,6/2/2009,47.0068,45.7039,45.7555,45.9986,47.3093,51.3575,59.709,68.2897,77.7845,88.2944,98.7686,102.9577,107.4227,107.5973,106.9737,103.8424,100.6246,95.8561,91.4344,85.9035,81.0665,74.7432,67.4714,61.6338
Segment:GL,6/3/2009,54.4976,52.0896,51.8344,51.2997,52.3364,57.4217,64.958,74.8771,83.2616,91.7051,95.5472,98.0691,99.8525,100.4901,99.5023,95.7763,91.6026,85.7085,82.4929,78.797,73.2948,65.4299,59.2779,53.0877
Segment:GL,6/4/2009,49.9394,49.1526,48.4763,48.2689,48.6663,51.7549,58.9089,66.984,74.887,80.0571,81.5942,81.6846,80.7292,79.4982,78.0542,74.0693,71.4766,69.7919,67.7867,65.5897,63.9975,59.5923,54.5377,49.7269
Segment:GL,6/5/2009,46.5536,45.784,45.8167,46.0032,46.1146,50.2513,57.5403,66.1558,73.294,76.9512,78.5446,78.6761,78.3122,76.8285,74.377,70.1525,67.9025,65.13,63.2174,61.2375,60.5356,56.9845,51.245,48.303
Segment:GL,6/6/2009,45.7667,44.8156,44.1646,43.8296,43.6673,43.8666,45.0675,47.4659,50.5568,55.253,57.7345,58.6367,59.5272,58.534,59.2268,59.4681,60.5006,60.3351,58.8588,58.2834,57.692,56.2481,52.1318,49.3178
Segment:GL,6/7/2009,45.5114,43.9726,43.2051,42.624,42.3362,42.3098,43.7862,45.9651,50.3454,55.181,59.3666,62.5451,63.6682,64.08,62.4328,62.6652,63.5488,64.1175,62.3097,57.9985,54.6325,53.1806,50.9898,48.7368
Segment:GL,6/8/2009,46.5296,45.3295,45.0046,45.9065,48.7407,53.88,60.3709,69.2182,78.7021,87.6483,92.1409,95.7839,99.9042,100.2578,99.6525,96.0133,91.4465,87.5647,83.74,78.2338,75.1857,69.0801,62.1858,57.4838
Segment:GL,6/9/2009,53.5846,52.104,52.0306,52.5656,53.5222,59.2422,67.6112,76.3279,83.5182,88.4591,94.0009,97.0946,100.6539,103.0121,103.2255,101.1073,96.0411,79.6671,73.0301,69.1691,66.753,60.9913,56.153,52.1522
Segment:GL,6/10/2009,49.0957,48.0411,47.5958,47.9642,48.863,52.0126,60.1205,69.2646,79.7911,87.0713,91.1677,95.2639,97.3054,98.3969,96.9425,91.7252,88.4656,83.552,80.4173,77.2637,74.3562,65.6795,60.3335,55.113
Segment:GL,6/11/2009,51.6846,50.6746,50.8713,51.6593,52.3633,55.9491,64.2617,72.0414,79.0898,84.9842,86.9189,87.3909,87.6916,88.8229,86.8816,85.4976,82.8894,79.3706,75.6457,70.9665,69.3144,65.1885,59.472,55.1021
Segment:GL,6/12/2009,52.4106,51.0479,50.8141,51.355,52.3818,56.1942,64.0054,73.7398,83.1296,90.0764,93.7451,95.6383,95.9459,95.8435,95.2336,92.6192,90.566,87.0602,82.7945,77.0918,74.7064,69.9248,63.7239,59.8237
Segment:GL,6/13/2009,55.3924,52.5993,51.7771,51.1438,50.6713,50.388,52.5911,55.6033,60.4257,65.8559,69.9601,71.4244,72.8842,72.3936,72.7267,72.3202,72.3106,72.6293,71.3475,68.6131,67.4891,62.8986,58.7644,54.816
Segment:GL,6/14/2009,52.0506,50.5849,50.2088,49.7702,49.6193,50.0974,52.6951,53.4408,57.663,61.7612,65.9967,67.1917,68.2692,68.5929,68.2955,68.2943,67.7108,67.0219,64.845,61.3376,56.9726,55.9076,53.7428,51.2308
Segment:GL,6/15/2009,49.0354,47.7354,47.7554,49.2833,51.0594,55.7188,62.2533,71.9154,78.6068,85.6793,89.916,91.6632,92.5632,95.0281,92.5821,90.5158,87.7393,82.179,78.9349,74.6682,72.1238,67.151,61.7071,56.2409
Segment:GL,6/16/2009,52.9093,51.9005,51.6413,50.6229,51.0153,55.2062,62.5162,70.9717,76.3266,80.2575,83.0483,83.8025,85.2209,87.2166,86.8039,82.8465,80.0817,75.199,71.9172,67.4594,66.4666,61.4352,56.3019,52.2351
Segment:GL,6/17/2009,48.9305,48.2923,47.3585,48.5557,49.1496,51.9043,58.5356,65.5496,71.7089,76.7936,79.6107,80.1722,80.4285,80.4421,77.328,74.8555,71.6307,67.9223,65.8738,62.4045,61.5356,57.7478,53.039,49.2169
Segment:GL,6/18/2009,46.9225,45.9249,46.4048,47.015,48.1615,51.5095,59.51,67.1104,74.2555,80.8075,83.7056,85.4466,87.3688,87.6796,88.6977,87.9317,86.5305,83.8253,80.6957,75.0662,71.6599,66.4181,59.2659,53.9693
Segment:GL,6/19/2009,50.5525,49.4084,49.1262,48.7707,49.1306,51.7475,57.9028,65.8083,73.4224,80.027,85.1325,87.7662,89.3321,90.7909,90.2634,86.9723,86.313,82.6571,79.622,74.8959,72.281,67.4152,60.9731,55.9638
Segment:GL,6/20/2009,52.2667,51.006,50.3004,49.4137,49.0419,49.8448,51.7962,54.3148,57.1425,61.8756,63.2688,64.272,64.7643,68.0647,71.509,72.7195,73.8745,74.021,72.2394,69.8768,66.9743,64.0033,59.6032,56.6577
Segment:GL,6/21/2009,52.9559,51.3852,50.3888,49.8557,49.4992,49.3606,51.6021,54.003,55.8635,58.9572,62.4233,66.0575,67.1149,66.9739,65.3061,64.4921,64.5005,64.2151,62.6685,58.2209,55.7494,54.8065,52.2984,50.2569
Segment:GL,6/22/2009,48.1441,47.1874,47.218,47.8052,49.7315,53.1474,60.1646,68.2659,76.2634,84.0748,88.798,89.8581,91.1829,92.863,93.2723,91.8565,88.5076,85.1629,80.7906,76.3472,72.6614,67.6483,62.6797,57.5016
Segment:GL,6/23/2009,53.6962,51.8943,51.4252,51.5444,51.6978,55.3523,61.7598,68.9819,76.2216,84.0173,88.313,90.5189,93.0161,92.5797,93.3012,92.1963,90.7067,85.6958,80.8344,76.5944,73.9821,68.6134,62.0623,57.1676
Segment:GL,6/24/2009,53.2521,51.8088,51.18,50.7638,50.9623,53.8314,60.7811,70.1249,76.7968,84.4986,89.707,92.8879,94.5321,94.9474,94.25,92.9578,90.8114,86.891,83.8602,79.9376,78.2519,71.1693,64.6504,58.7819
Segment:GL,6/25/2009,55.1306,53.6675,52.9115,52.6104,52.4008,56.1412,63.3281,71.731,79.5314,88.0005,92.4187,94.8146,96.4342,97.9095,99.7323,98.021,95.7843,92.1869,89.5885,85.1976,81.2836,75.2395,67.1963,60.6498
Segment:GL,6/26/2009,57.0162,55.7417,55.0987,55.2756,55.9668,59.7611,67.5153,75.7021,83.006,89.5135,93.1044,97.714,99.821,100.9445,101.4295,98.3353,95.3248,88.7241,85.6436,81.7273,78.9529,74.1934,67.2817,61.6436
Segment:GL,6/27/2009,57.406,55.7575,54.0321,53.2196,52.4851,51.8776,53.9683,56.9456,61.02,68.846,72.3409,74.0551,75.3697,75.0157,74.3727,74.5021,74.0673,73.8202,72.0472,69.8612,68.6054,64.3413,60.1058,56.565
Segment:GL,6/28/2009,53.0749,51.1782,50.1353,49.4929,49.1113,48.9253,51.2491,54.3999,59.9804,64.7118,69.4493,71.0568,70.6086,70.4807,68.3128,66.9418,64.7539,63.1697,61.1638,58.9388,56.8908,55.2554,53.2313,50.5011
Segment:GL,6/29/2009,48.5031,47.376,47.368,48.6156,50.8867,54.7086,60.5664,69.3916,77.4407,84.3537,88.54,91.0665,92.9775,93.5463,93.2405,92.2878,89.3852,84.8142,81.9678,76.4246,72.9217,66.7425,60.9393,55.3022
Segment:GL,6/30/2009,52.5486,51.6288,51.4136,51.7832,52.0858,55.7187,61.4915,69.4561,78.077,86.9578,93.3278,96.7916,98.0102,95.6686,91.7252,90.7464,88.6744,85.8179,82.3799,76.4718,74.0673,67.4384,61.6537,56.985
Segment:GL,7/1/2009,53.7617,52.3949,52.4891,52.8292,52.8192,56.885,64.168,70.24,77.0878,84.0082,89.2599,92.5972,93.1868,94.2728,95.8499,94.6206,93.3431,85.9784,80.8866,76.1854,73.1441,65.3675,57.787,53.719
Segment:GL,7/2/2009,49.5754,48.1894,48.2791,49.2052,50.242,53.371,61.8998,70.0672,76.4957,82.7557,86.5044,88.2209,88.6172,88.3141,87.8977,86.2551,84.2349,80.6393,77.8779,73.4405,70.47,64.7841,58.0988,53.6137
Segment:GL,7/3/2009,50.7452,48.7363,47.9289,47.0042,46.0851,47.3116,51.026,54.268,57.4879,62.861,65.7704,66.0182,69.0476,70.3378,70.9496,71.2056,71.1057,69.3496,68.2105,65.6063,63.9931,60.5993,55.7076,52.2129
Segment:GL,7/4/2009,49.2484,47.6821,46.7951,46.0378,45.3335,45.4515,46.7229,49.2734,52.9556,59.4494,63.2734,65.1654,66.861,67.2147,66.5209,67.5264,66.5679,65.2862,62.3393,58.4149,57.9051,55.9095,53.9334,51.2137
Segment:GL,7/5/2009,48.6775,47.2118,46.6879,46.4645,46.1321,46.0871,47.5324,49.4368,52.6302,56.1636,61.4378,64.3743,65.6151,66.0866,65.0409,64.5343,64.7269,62.8624,60.6233,57.3446,55.1523,53.1259,50.7709,48.1934
Segment:GL,7/6/2009,46.78,45.6088,45.4335,46.7677,48.3239,51.8084,58.0821,65.26,72.9162,80.5482,85.186,87.8856,90.1468,90.788,90.7139,88.6357,86.4296,82.3195,79.2331,74.2969,70.4293,65.9159,60.4752,55.9708
Segment:GL,7/7/2009,52.272,50.5071,50.4127,50.558,51.0106,55.3113,61.9327,69.1411,78.4256,86.7824,92.1099,94.9853,95.4081,95.5626,94.5587,92.8829,89.739,85.5151,81.8223,76.7032,72.8741,67.625,61.9901,57.0034
Segment:GL,7/8/2009,53.6118,51.8745,51.4244,50.5123,51.408,54.1816,60.7923,66.876,74.4378,81.6083,85.6484,87.5551,88.451,89.4418,88.4382,86.4099,84.2997,80.7579,77.6764,73.4123,69.4049,65.0972,58.7776,53.5956
Segment:GL,7/9/2009,50.392,48.7191,48.4819,48.5845,49.1686,52.0809,58.3204,66.3314,74.3435,81.6265,85.614,87.7977,89.2196,89.2275,88.6501,88.1346,86.2269,81.546,78.5151,74.2306,71.2489,66.979,60.117,55.416
Segment:GL,7/10/2009,53.1534,51.3847,51.2995,51.365,51.1821,53.493,59.216,66.326,73.3442,80.4235,83.9684,85.7986,88.0766,87.7359,87.354,86.0056,83.3463,78.8062,75.7096,71.0484,68.8361,64.9484,59.4787,55.6954
Segment:GL,7/11/2009,52.5145,50.992,50.2727,49.4379,49.2059,49.9161,51.9373,54.4705,58.5976,62.7162,66.9778,70.6438,74.2609,75.4102,73.9392,74.1582,72.8376,72.4339,69.8517,68.2963,67.127,64.7321,61.1586,57.4822
Segment:GL,7/12/2009,54.9215,54.446,53.9239,53.8429,52.9312,53.0407,54.9435,58.1117,63.1798,68.0715,73.2431,76.8192,77.0902,76.4771,75.6258,74.7533,74.3508,73.1984,70.1971,66.0056,63.1942,61.3049,58.4557,54.6045
Segment:GL,7/13/2009,52.1885,50.308,50.2691,51.1003,52.6332,56.1367,61.474,68.3019,77.693,84.9261,89.7026,92.565,93.6426,93.3117,93.323,91.7452,89.6614,83.6846,80.6884,75.17,70.6538,66.2376,60.705,55.8097
Segment:GL,7/14/2009,52.5313,50.1951,49.9968,49.2164,49.6109,53.1753,58.8692,66.6041,74.7148,82.381,85.2474,87.7564,89.3828,90.092,90.9553,88.6599,86.5174,82.6701,79.3377,74.5656,69.9365,65.7531,60.2048,56.1148
Segment:GL,7/15/2009,53.1137,51.5872,51.6812,50.7006,50.6123,54.0266,59.7416,66.5727,75.3219,82.5751,87.1889,91.0134,93.4918,94.3382,94.6709,92.8214,90.7833,86.7083,84.3667,79.5632,75.7884,70.0724,63.7141,58.1745
Segment:GL,7/16/2009,54.9748,53.9356,53.4058,54.0677,54.8244,59.2521,65.6615,72.8908,82.2169,91.59,98.299,100.1726,101.1088,102.2593,103.7075,103.1947,100.4808,96.1104,92.1223,86.0758,82.0745,77.0187,69.8597,64.194
