Load Profile,       Date, 1:00 AM, 2:00 AM, 3:00 AM, 4:00 AM, 5:00 AM, 6:00 AM, 7:00 AM, 8:00 AM, 9:00 AM,10:00 AM,11:00 AM,12:00 PM, 1:00 PM, 2:00 PM, 3:00 PM, 4:00 PM, 5:00 PM, 6:00 PM, 7:00 PM, 8:00 PM, 9:00 PM,10:00 PM,11:00 PM,12:00 AM
TOU-GS      , 07/01/2015,  95.155,  92.816,  93.264,  99.120, 113.380, 132.664, 147.907, 159.286, 167.658, 174.979, 179.083, 180.617, 182.579, 181.226, 176.724, 169.680, 160.625, 147.760, 140.574, 137.255, 128.287, 115.838, 105.826,  98.852
TOU-GS      , 07/02/2015,  94.222,  92.078,  92.523,  98.364, 112.725, 132.193, 147.459, 158.429, 166.258, 173.086, 176.930, 178.099, 180.272, 178.991, 174.947, 168.563, 159.808, 147.298, 140.269, 136.991, 128.234, 115.572, 106.006,  99.272
TOU-GS      , 07/03/2015,  94.399,  92.131,  92.358,  97.990, 111.221, 128.989, 142.668, 152.923, 160.404, 167.113, 170.938, 172.224, 174.259, 173.089, 169.409, 163.579, 155.498, 142.834, 135.411, 132.413, 124.077, 111.503, 101.376,  94.393
TOU-GS      , 07/04/2015,  88.571,  86.333,  85.903,  88.297,  93.718,  99.830, 104.038, 108.804, 114.092, 119.174, 122.716, 125.004, 126.960, 127.723, 127.323, 125.388, 122.003, 115.391, 109.782, 107.920, 101.654,  94.820,  89.417,  85.684
TOU-GS      , 07/05/2015,  83.562,  81.991,  81.388,  82.284,  84.705,  87.506,  92.193,  97.921, 102.987, 108.218, 112.725, 115.048, 116.543, 117.321, 117.602, 117.394, 116.083, 113.667, 110.497, 108.074, 101.885,  95.626,  90.645,  86.659
TOU-GS      , 07/06/2015,  85.254,  84.809,  86.890,  94.829, 110.875, 130.488, 146.535, 158.841, 167.593, 175.059, 179.412, 180.968, 183.177, 182.137, 177.945, 171.020, 161.720, 148.124, 140.185, 136.721, 127.812, 115.207, 105.525,  98.653
TOU-GS      , 07/07/2015,  94.221,  92.056,  92.568,  98.435, 112.931, 132.359, 148.046, 159.786, 168.178, 175.663, 179.891, 181.175, 183.147, 181.734, 177.391, 170.607, 161.291, 148.035, 140.482, 137.110, 128.172, 115.479, 105.695,  98.731
TOU-GS      , 07/08/2015,  95.155,  92.816,  93.264,  99.120, 113.380, 132.664, 147.907, 159.286, 167.658, 174.979, 179.083, 180.617, 182.579, 181.226, 176.724, 169.680, 160.625, 147.760, 140.574, 137.255, 128.287, 115.838, 105.826,  98.852
TOU-GS      , 07/09/2015,  94.222,  92.078,  92.523,  98.364, 112.725, 132.193, 147.459, 158.429, 166.258, 173.086, 176.930, 178.099, 180.272, 178.991, 174.947, 168.563, 159.808, 147.298, 140.269, 136.991, 128.234, 115.572, 106.006,  99.272
TOU-GS      , 07/10/2015,  94.399,  92.131,  92.358,  97.990, 111.221, 128.989, 142.668, 152.923, 160.404, 167.113, 170.938, 172.224, 174.259, 173.089, 169.409, 163.579, 155.498, 142.834, 135.411, 132.413, 124.077, 111.503, 101.376,  94.393
TOU-GS      , 07/11/2015,  90.557,  88.033,  87.203,  88.925,  94.195, 100.705, 106.655, 114.193, 120.555, 125.866, 128.962, 129.999, 128.655, 127.400, 126.293, 124.821, 122.289, 119.034, 116.001, 114.572, 108.568,  99.275,  91.421,  86.383
TOU-GS      , 07/12/2015,  83.562,  81.991,  81.388,  82.284,  84.705,  87.506,  92.193,  97.921, 102.987, 108.218, 112.725, 115.048, 116.543, 117.321, 117.602, 117.394, 116.083, 113.667, 110.497, 108.074, 101.885,  95.626,  90.645,  86.659
TOU-GS      , 07/13/2015,  85.254,  84.809,  86.890,  94.829, 110.875, 130.488, 146.535, 158.841, 167.593, 175.059, 179.412, 180.968, 183.177, 182.137, 177.945, 171.020, 161.720, 148.124, 140.185, 136.721, 127.812, 115.207, 105.525,  98.653
TOU-GS      , 07/14/2015,  94.221,  92.056,  92.568,  98.435, 112.931, 132.359, 148.046, 159.786, 168.178, 175.663, 179.891, 181.175, 183.147, 181.734, 177.391, 170.607, 161.291, 148.035, 140.482, 137.110, 128.172, 115.479, 105.695,  98.731
TOU-GS      , 07/15/2015,  95.155,  92.816,  93.264,  99.120, 113.380, 132.664, 147.907, 159.286, 167.658, 174.979, 179.083, 180.617, 182.579, 181.226, 176.724, 169.680, 160.625, 147.760, 140.574, 137.255, 128.287, 115.838, 105.826,  98.852
TOU-GS      , 07/16/2015,  94.222,  92.078,  92.523,  98.364, 112.725, 132.193, 147.459, 158.429, 166.258, 173.086, 176.930, 178.099, 180.272, 178.991, 174.947, 168.563, 159.808, 147.298, 140.269, 136.991, 128.234, 115.572, 106.006,  99.272
TOU-GS      , 07/17/2015,  94.399,  92.131,  92.358,  97.990, 111.221, 128.989, 142.668, 152.923, 160.404, 167.113, 170.938, 172.224, 174.259, 173.089, 169.409, 163.579, 155.498, 142.834, 135.411, 132.413, 124.077, 111.503, 101.376,  94.393
TOU-GS      , 07/18/2015,  90.557,  88.033,  87.203,  88.925,  94.195, 100.705, 106.655, 114.193, 120.555, 125.866, 128.962, 129.999, 128.655, 127.400, 126.293, 124.821, 122.289, 119.034, 116.001, 114.572, 108.568,  99.275,  91.421,  86.383
TOU-GS      , 07/19/2015,  83.562,  81.991,  81.388,  82.284,  84.705,  87.506,  92.193,  97.921, 102.987, 108.218, 112.725, 115.048, 116.543, 117.321, 117.602, 117.394, 116.083, 113.667, 110.497, 108.074, 101.885,  95.626,  90.645,  86.659
TOU-GS      , 07/20/2015,  85.254,  84.809,  86.890,  94.829, 110.875, 130.488, 146.535, 158.841, 167.593, 175.059, 179.412, 180.968, 183.177, 182.137, 177.945, 171.020, 161.720, 148.124, 140.185, 136.721, 127.812, 115.207, 105.525,  98.653
TOU-GS      , 07/21/2015,  94.221,  92.056,  92.568,  98.435, 112.931, 132.359, 148.046, 159.786, 168.178, 175.663, 179.891, 181.175, 183.147, 181.734, 177.391, 170.607, 161.291, 148.035, 140.482, 137.110, 128.172, 115.479, 105.695,  98.731
TOU-GS      , 07/22/2015,  95.155,  92.816,  93.264,  99.120, 113.380, 132.664, 147.907, 159.286, 167.658, 174.979, 179.083, 180.617, 182.579, 181.226, 176.724, 169.680, 160.625, 147.760, 140.574, 137.255, 128.287, 115.838, 105.826,  98.852
TOU-GS      , 07/23/2015,  94.222,  92.078,  92.523,  98.364, 112.725, 132.193, 147.459, 158.429, 166.258, 173.086, 176.930, 178.099, 180.272, 178.991, 174.947, 168.563, 159.808, 147.298, 140.269, 136.991, 128.234, 115.572, 106.006,  99.272
TOU-GS      , 07/24/2015,  94.399,  92.131,  92.358,  97.990, 111.221, 128.989, 142.668, 152.923, 160.404, 167.113, 170.938, 172.224, 174.259, 173.089, 169.409, 163.579, 155.498, 142.834, 135.411, 132.413, 124.077, 111.503, 101.376,  94.393
TOU-GS      , 07/25/2015,  90.557,  88.033,  87.203,  88.925,  94.195, 100.705, 106.655, 114.193, 120.555, 125.866, 128.962, 129.999, 128.655, 127.400, 126.293, 124.821, 122.289, 119.034, 116.001, 114.572, 108.568,  99.275,  91.421,  86.383
TOU-GS      , 07/26/2015,  83.562,  81.991,  81.388,  82.284,  84.705,  87.506,  92.193,  97.921, 102.987, 108.218, 112.725, 115.048, 116.543, 117.321, 117.602, 117.394, 116.083, 113.667, 110.497, 108.074, 101.885,  95.626,  90.645,  86.659
TOU-GS      , 07/27/2015,  85.254,  84.809,  86.890,  94.829, 110.875, 130.488, 146.535, 158.841, 167.593, 175.059, 179.412, 180.968, 183.177, 182.137, 177.945, 171.020, 161.720, 148.124, 140.185, 136.721, 127.812, 115.207, 105.525,  98.653
TOU-GS      , 07/28/2015,  94.221,  92.056,  92.568,  98.435, 112.931, 132.359, 148.046, 159.786, 168.178, 175.663, 179.891, 181.175, 183.147, 181.734, 177.391, 170.607, 161.291, 148.035, 140.482, 137.110, 128.172, 115.479, 105.695,  98.731
TOU-GS      , 07/29/2015,  95.155,  92.816,  93.264,  99.120, 113.380, 132.664, 147.907, 159.286, 167.658, 174.979, 179.083, 180.617, 182.579, 181.226, 176.724, 169.680, 160.625, 147.760, 140.574, 137.255, 128.287, 115.838, 105.826,  98.852
TOU-GS      , 07/30/2015,  94.222,  92.078,  92.523,  98.364, 112.725, 132.193, 147.459, 158.429, 166.258, 173.086, 176.930, 178.099, 180.272, 178.991, 174.947, 168.563, 159.808, 147.298, 140.269, 136.991, 128.234, 115.572, 106.006,  99.272
TOU-GS      , 07/31/2015,  94.399,  92.131,  92.358,  97.990, 111.221, 128.989, 142.668, 152.923, 160.404, 167.113, 170.938, 172.224, 174.259, 173.089, 169.409, 163.579, 155.498, 142.834, 135.411, 132.413, 124.077, 111.503, 101.376,  94.393
TOU-GS      , 08/01/2015,  93.452,  90.878,  90.220,  92.104,  98.005, 105.584, 110.729, 118.343, 124.756, 130.211, 133.537, 134.877, 133.632, 132.359, 130.974, 129.089, 125.967, 121.986, 119.873, 117.489, 111.069, 101.790,  93.677,  88.420
TOU-GS      , 08/02/2015,  85.157,  83.643,  83.142,  84.091,  86.859,  90.217,  94.307, 100.311, 105.784, 111.753, 117.005, 119.804, 121.448, 122.348, 122.484, 121.870, 120.150, 117.191, 114.621, 111.066, 104.369,  97.674,  92.493,  88.561
TOU-GS      , 08/03/2015,  86.666,  86.214,  88.378,  96.739, 113.867, 135.934, 154.879, 170.446, 180.624, 189.784, 195.859, 198.842, 202.346, 200.476, 192.902, 181.592, 169.642, 153.767, 145.953, 140.791, 130.769, 117.700, 107.737, 100.628
TOU-GS      , 08/04/2015,  96.702,  94.454,  95.020, 101.350, 116.926, 138.856, 157.154, 172.435, 182.908, 192.175, 198.108, 200.843, 204.175, 202.065, 194.143, 182.524, 170.730, 155.117, 147.612, 142.113, 131.779, 118.528, 108.380, 101.200
TOU-GS      , 08/05/2015,  97.191,  94.873,  95.313, 101.630, 117.000, 138.565, 156.684, 171.892, 182.207, 191.316, 197.082, 199.495, 202.770, 200.829, 193.455, 182.392, 170.699, 155.399, 147.913, 142.306, 131.801, 118.726, 108.434, 101.324
TOU-GS      , 08/06/2015,  97.242,  94.790,  95.201, 101.403, 116.556, 137.754, 155.745, 171.016, 181.334, 190.441, 196.390, 198.909, 202.206, 199.606, 191.823, 180.750, 169.784, 155.022, 147.633, 142.005, 131.798, 118.581, 108.442, 101.381
TOU-GS      , 08/07/2015,  97.425,  94.964,  95.323, 101.517, 116.256, 136.970, 153.823, 168.373, 178.247, 186.671, 191.511, 193.150, 195.809, 193.307, 185.391, 174.789, 163.927, 149.160, 142.427, 137.859, 128.377, 115.371, 104.688,  97.331
TOU-GS      , 08/08/2015,  93.452,  90.878,  90.220,  92.104,  98.005, 105.584, 110.729, 118.343, 124.756, 130.211, 133.537, 134.877, 133.632, 132.359, 130.974, 129.089, 125.967, 121.986, 119.873, 117.489, 111.069, 101.790,  93.677,  88.420
TOU-GS      , 08/09/2015,  85.157,  83.643,  83.142,  84.091,  86.859,  90.217,  94.307, 100.311, 105.784, 111.753, 117.005, 119.804, 121.448, 122.348, 122.484, 121.870, 120.150, 117.191, 114.621, 111.066, 104.369,  97.674,  92.493,  88.561
TOU-GS      , 08/10/2015,  86.666,  86.214,  88.378,  96.739, 113.867, 135.934, 154.879, 170.446, 180.624, 189.784, 195.859, 198.842, 202.346, 200.476, 192.902, 181.592, 169.642, 153.767, 145.953, 140.791, 130.769, 117.700, 107.737, 100.628
TOU-GS      , 08/11/2015,  96.702,  94.454,  95.020, 101.350, 116.926, 138.856, 157.154, 172.435, 182.908, 192.175, 198.108, 200.843, 204.175, 202.065, 194.143, 182.524, 170.730, 155.117, 147.612, 142.113, 131.779, 118.528, 108.380, 101.200
TOU-GS      , 08/12/2015,  97.191,  94.873,  95.313, 101.630, 117.000, 138.565, 156.684, 171.892, 182.207, 191.316, 197.082, 199.495, 202.770, 200.829, 193.455, 182.392, 170.699, 155.399, 147.913, 142.306, 131.801, 118.726, 108.434, 101.324
TOU-GS      , 08/13/2015,  97.242,  94.790,  95.201, 101.403, 116.556, 137.754, 155.745, 171.016, 181.334, 190.441, 196.390, 198.909, 202.206, 199.606, 191.823, 180.750, 169.784, 155.022, 147.633, 142.005, 131.798, 118.581, 108.442, 101.381
TOU-GS      , 08/14/2015,  97.425,  94.964,  95.323, 101.517, 116.256, 136.970, 153.823, 168.373, 178.247, 186.671, 191.511, 193.150, 195.809, 193.307, 185.391, 174.789, 163.927, 149.160, 142.427, 137.859, 128.377, 115.371, 104.688,  97.331
TOU-GS      , 08/15/2015,  93.452,  90.878,  90.220,  92.104,  98.005, 105.584, 110.729, 118.343, 124.756, 130.211, 133.537, 134.877, 133.632, 132.359, 130.974, 129.089, 125.967, 121.986, 119.873, 117.489, 111.069, 101.790,  93.677,  88.420
TOU-GS      , 08/16/2015,  85.157,  83.643,  83.142,  84.091,  86.859,  90.217,  94.307, 100.311, 105.784, 111.753, 117.005, 119.804, 121.448, 122.348, 122.484, 121.870, 120.150, 117.191, 114.621, 111.066, 104.369,  97.674,  92.493,  88.561
TOU-GS      , 08/17/2015,  86.666,  86.214,  88.378,  96.739, 113.867, 135.934, 154.879, 170.446, 180.624, 189.784, 195.859, 198.842, 202.346, 200.476, 192.902, 181.592, 169.642, 153.767, 145.953, 140.791, 130.769, 117.700, 107.737, 100.628
TOU-GS      , 08/18/2015,  96.702,  94.454,  95.020, 101.350, 116.926, 138.856, 157.154, 172.435, 182.908, 192.175, 198.108, 200.843, 204.175, 202.065, 194.143, 182.524, 170.730, 155.117, 147.612, 142.113, 131.779, 118.528, 108.380, 101.200
TOU-GS      , 08/19/2015,  97.191,  94.873,  95.313, 101.630, 117.000, 138.565, 156.684, 171.892, 182.207, 191.316, 197.082, 199.495, 202.770, 200.829, 193.455, 182.392, 170.699, 155.399, 147.913, 142.306, 131.801, 118.726, 108.434, 101.324
TOU-GS      , 08/20/2015,  97.242,  94.790,  95.201, 101.403, 116.556, 137.754, 155.745, 171.016, 181.334, 190.441, 196.390, 198.909, 202.206, 199.606, 191.823, 180.750, 169.784, 155.022, 147.633, 142.005, 131.798, 118.581, 108.442, 101.381
TOU-GS      , 08/21/2015,  97.425,  94.964,  95.323, 101.517, 116.256, 136.970, 153.823, 168.373, 178.247, 186.671, 191.511, 193.150, 195.809, 193.307, 185.391, 174.789, 163.927, 149.160, 142.427, 137.859, 128.377, 115.371, 104.688,  97.331
TOU-GS      , 08/22/2015,  93.452,  90.878,  90.220,  92.104,  98.005, 105.584, 110.729, 118.343, 124.756, 130.211, 133.537, 134.877, 133.632, 132.359, 130.974, 129.089, 125.967, 121.986, 119.873, 117.489, 111.069, 101.790,  93.677,  88.420
TOU-GS      , 08/23/2015,  85.157,  83.643,  83.142,  84.091,  86.859,  90.217,  94.307, 100.311, 105.784, 111.753, 117.005, 119.804, 121.448, 122.348, 122.484, 121.870, 120.150, 117.191, 114.621, 111.066, 104.369,  97.674,  92.493,  88.561
TOU-GS      , 08/24/2015,  86.666,  86.214,  88.378,  96.739, 113.867, 135.934, 154.879, 170.446, 180.624, 189.784, 195.859, 198.842, 202.346, 200.476, 192.902, 181.592, 169.642, 153.767, 145.953, 140.791, 130.769, 117.700, 107.737, 100.628
TOU-GS      , 08/25/2015,  96.702,  94.454,  95.020, 101.350, 116.926, 138.856, 157.154, 172.435, 182.908, 192.175, 198.108, 200.843, 204.175, 202.065, 194.143, 182.524, 170.730, 155.117, 147.612, 142.113, 131.779, 118.528, 108.380, 101.200
TOU-GS      , 08/26/2015,  97.191,  94.873,  95.313, 101.630, 117.000, 138.565, 156.684, 171.892, 182.207, 191.316, 197.082, 199.495, 202.770, 200.829, 193.455, 182.392, 170.699, 155.399, 147.913, 142.306, 131.801, 118.726, 108.434, 101.324
TOU-GS      , 08/27/2015,  97.242,  94.790,  95.201, 101.403, 116.556, 137.754, 155.745, 171.016, 181.334, 190.441, 196.390, 198.909, 202.206, 199.606, 191.823, 180.750, 169.784, 155.022, 147.633, 142.005, 131.798, 118.581, 108.442, 101.381
TOU-GS      , 08/28/2015,  97.425,  94.964,  95.323, 101.517, 116.256, 136.970, 153.823, 168.373, 178.247, 186.671, 191.511, 193.150, 195.809, 193.307, 185.391, 174.789, 163.927, 149.160, 142.427, 137.859, 128.377, 115.371, 104.688,  97.331
TOU-GS      , 08/29/2015,  93.452,  90.878,  90.220,  92.104,  98.005, 105.584, 110.729, 118.343, 124.756, 130.211, 133.537, 134.877, 133.632, 132.359, 130.974, 129.089, 125.967, 121.986, 119.873, 117.489, 111.069, 101.790,  93.677,  88.420
TOU-GS      , 08/30/2015,  85.157,  83.643,  83.142,  84.091,  86.859,  90.217,  94.307, 100.311, 105.784, 111.753, 117.005, 119.804, 121.448, 122.348, 122.484, 121.870, 120.150, 117.191, 114.621, 111.066, 104.369,  97.674,  92.493,  88.561
TOU-GS      , 08/31/2015,  86.666,  86.214,  88.378,  96.739, 113.867, 135.934, 154.879, 170.446, 180.624, 189.784, 195.859, 198.842, 202.346, 200.476, 192.902, 181.592, 169.642, 153.767, 145.953, 140.791, 130.769, 117.700, 107.737, 100.628
TOU-GS      , 09/01/2015,  93.252,  91.549,  92.511,  99.311, 115.193, 138.569, 156.816, 175.250, 186.597, 196.148, 202.394, 205.283, 209.324, 206.625, 196.029, 182.330, 169.094, 153.713, 148.402, 140.496, 130.059, 116.966, 106.963, 100.092
TOU-GS      , 09/02/2015,  96.338,  94.231,  94.889, 101.300, 116.814, 140.123, 157.923, 175.135, 185.494, 194.045, 199.813, 202.308, 205.683, 202.779, 193.090, 180.261, 167.867, 153.505, 148.604, 140.526, 129.874, 117.177, 106.953,  99.963
TOU-GS      , 09/03/2015,  96.000,  93.804,  94.324, 100.447, 115.454, 137.888, 155.313, 172.968, 184.102, 193.636, 200.218, 203.321, 207.791, 205.552, 195.554, 182.146, 169.254, 154.526, 149.042, 140.563, 129.743, 116.463, 106.364,  99.520
TOU-GS      , 09/04/2015,  95.688,  93.415,  93.827,  99.774, 114.059, 135.615, 152.116, 169.472, 180.778, 189.871, 195.457, 197.493, 200.783, 197.426, 186.851, 173.763, 161.567, 147.569, 142.766, 135.722, 126.122, 113.317, 102.720,  95.472
TOU-GS      , 09/05/2015,  92.036,  89.550,  88.913,  90.807,  96.526, 104.725, 108.423, 116.112, 122.786, 128.140, 131.119, 132.158, 130.758, 129.615, 128.250, 126.416, 123.046, 119.659, 119.249, 114.610, 108.197,  99.301,  91.510,  86.424
TOU-GS      , 09/06/2015,  84.479,  82.973,  82.418,  83.346,  86.100,  90.478,  92.877,  98.762, 104.244, 110.102, 115.410, 118.261, 119.894, 120.731, 120.966, 120.516, 118.508, 115.883, 114.987, 109.096, 102.430,  95.958,  90.910,  87.144
TOU-GS      , 09/07/2015,  84.773,  83.772,  84.259,  87.929,  95.327, 104.358, 108.131, 113.463, 119.326, 125.714, 130.799, 133.970, 137.048, 138.723, 138.078, 135.284, 130.779, 123.042, 120.859, 116.326, 109.537, 100.357,  93.902,  89.786
TOU-GS      , 09/08/2015,  93.252,  91.549,  92.511,  99.311, 115.193, 138.569, 156.816, 175.250, 186.597, 196.148, 202.394, 205.283, 209.324, 206.625, 196.029, 182.330, 169.094, 153.713, 148.402, 140.496, 130.059, 116.966, 106.963, 100.092
TOU-GS      , 09/09/2015,  96.338,  94.231,  94.889, 101.300, 116.814, 140.123, 157.923, 175.135, 185.494, 194.045, 199.813, 202.308, 205.683, 202.779, 193.090, 180.261, 167.867, 153.505, 148.604, 140.526, 129.874, 117.177, 106.953,  99.963
TOU-GS      , 09/10/2015,  96.000,  93.804,  94.324, 100.447, 115.454, 137.888, 155.313, 172.968, 184.102, 193.636, 200.218, 203.321, 207.791, 205.552, 195.554, 182.146, 169.254, 154.526, 149.042, 140.563, 129.743, 116.463, 106.364,  99.520
TOU-GS      , 09/11/2015,  95.688,  93.415,  93.827,  99.774, 114.059, 135.615, 152.116, 169.472, 180.778, 189.871, 195.457, 197.493, 200.783, 197.426, 186.851, 173.763, 161.567, 147.569, 142.766, 135.722, 126.122, 113.317, 102.720,  95.472
TOU-GS      , 09/12/2015,  92.036,  89.550,  88.913,  90.807,  96.526, 104.725, 108.423, 116.112, 122.786, 128.140, 131.119, 132.158, 130.758, 129.615, 128.250, 126.416, 123.046, 119.659, 119.249, 114.610, 108.197,  99.301,  91.510,  86.424
TOU-GS      , 09/13/2015,  84.479,  82.973,  82.418,  83.346,  86.100,  90.478,  92.877,  98.762, 104.244, 110.102, 115.410, 118.261, 119.894, 120.731, 120.966, 120.516, 118.508, 115.883, 114.987, 109.096, 102.430,  95.958,  90.910,  87.144
TOU-GS      , 09/14/2015,  85.288,  85.068,  87.294,  95.590, 112.676, 135.775, 153.954, 172.408, 183.640, 192.732, 198.763, 201.395, 205.356, 202.723, 192.315, 179.435, 166.464, 151.128, 145.642, 137.746, 127.780, 114.982, 105.130,  98.325
TOU-GS      , 09/15/2015,  93.252,  91.549,  92.511,  99.311, 115.193, 138.569, 156.816, 175.250, 186.597, 196.148, 202.394, 205.283, 209.324, 206.625, 196.029, 182.330, 169.094, 153.713, 148.402, 140.496, 130.059, 116.966, 106.963, 100.092
TOU-GS      , 09/16/2015,  96.338,  94.231,  94.889, 101.300, 116.814, 140.123, 157.923, 175.135, 185.494, 194.045, 199.813, 202.308, 205.683, 202.779, 193.090, 180.261, 167.867, 153.505, 148.604, 140.526, 129.874, 117.177, 106.953,  99.963
TOU-GS      , 09/17/2015,  96.000,  93.804,  94.324, 100.447, 115.454, 137.888, 155.313, 172.968, 184.102, 193.636, 200.218, 203.321, 207.791, 205.552, 195.554, 182.146, 169.254, 154.526, 149.042, 140.563, 129.743, 116.463, 106.364,  99.520
TOU-GS      , 09/18/2015,  95.688,  93.415,  93.827,  99.774, 114.059, 135.615, 152.116, 169.472, 180.778, 189.871, 195.457, 197.493, 200.783, 197.426, 186.851, 173.763, 161.567, 147.569, 142.766, 135.722, 126.122, 113.317, 102.720,  95.472
TOU-GS      , 09/19/2015,  92.036,  89.550,  88.913,  90.807,  96.526, 104.725, 108.423, 116.112, 122.786, 128.140, 131.119, 132.158, 130.758, 129.615, 128.250, 126.416, 123.046, 119.659, 119.249, 114.610, 108.197,  99.301,  91.510,  86.424
TOU-GS      , 09/20/2015,  84.479,  82.973,  82.418,  83.346,  86.100,  90.478,  92.877,  98.762, 104.244, 110.102, 115.410, 118.261, 119.894, 120.731, 120.966, 120.516, 118.508, 115.883, 114.987, 109.096, 102.430,  95.958,  90.910,  87.144
TOU-GS      , 09/21/2015,  85.288,  85.068,  87.294,  95.590, 112.676, 135.775, 153.954, 172.408, 183.640, 192.732, 198.763, 201.395, 205.356, 202.723, 192.315, 179.435, 166.464, 151.128, 145.642, 137.746, 127.780, 114.982, 105.130,  98.325
TOU-GS      , 09/22/2015,  93.252,  91.549,  92.511,  99.311, 115.193, 138.569, 156.816, 175.250, 186.597, 196.148, 202.394, 205.283, 209.324, 206.625, 196.029, 182.330, 169.094, 153.713, 148.402, 140.496, 130.059, 116.966, 106.963, 100.092
TOU-GS      , 09/23/2015,  96.338,  94.231,  94.889, 101.300, 116.814, 140.123, 157.923, 175.135, 185.494, 194.045, 199.813, 202.308, 205.683, 202.779, 193.090, 180.261, 167.867, 153.505, 148.604, 140.526, 129.874, 117.177, 106.953,  99.963
TOU-GS      , 09/24/2015,  96.000,  93.804,  94.324, 100.447, 115.454, 137.888, 155.313, 172.968, 184.102, 193.636, 200.218, 203.321, 207.791, 205.552, 195.554, 182.146, 169.254, 154.526, 149.042, 140.563, 129.743, 116.463, 106.364,  99.520
TOU-GS      , 09/25/2015,  95.688,  93.415,  93.827,  99.774, 114.059, 135.615, 152.116, 169.472, 180.778, 189.871, 195.457, 197.493, 200.783, 197.426, 186.851, 173.763, 161.567, 147.569, 142.766, 135.722, 126.122, 113.317, 102.720,  95.472
TOU-GS      , 09/26/2015,  92.036,  89.550,  88.913,  90.807,  96.526, 104.725, 108.423, 116.112, 122.786, 128.140, 131.119, 132.158, 130.758, 129.615, 128.250, 126.416, 123.046, 119.659, 119.249, 114.610, 108.197,  99.301,  91.510,  86.424
TOU-GS      , 09/27/2015,  84.479,  82.973,  82.418,  83.346,  86.100,  90.478,  92.877,  98.762, 104.244, 110.102, 115.410, 118.261, 119.894, 120.731, 120.966, 120.516, 118.508, 115.883, 114.987, 109.096, 102.430,  95.958,  90.910,  87.144
TOU-GS      , 09/28/2015,  85.288,  85.068,  87.294,  95.590, 112.676, 135.775, 153.954, 172.408, 183.640, 192.732, 198.763, 201.395, 205.356, 202.723, 192.315, 179.435, 166.464, 151.128, 145.642, 137.746, 127.780, 114.982, 105.130,  98.325
TOU-GS      , 09/29/2015,  93.252,  91.549,  92.511,  99.311, 115.193, 138.569, 156.816, 175.250, 186.597, 196.148, 202.394, 205.283, 209.324, 206.625, 196.029, 182.330, 169.094, 153.713, 148.402, 140.496, 130.059, 116.966, 106.963, 100.092
TOU-GS      , 09/30/2015,  96.338,  94.231,  94.889, 101.300, 116.814, 140.123, 157.923, 175.135, 185.494, 194.045, 199.813, 202.308, 205.683, 202.779, 193.090, 180.261, 167.867, 153.505, 148.604, 140.526, 129.874, 117.177, 106.953,  99.963
